{'n_samples': 1000, 'dim_x': 100, 'dim_y': 25, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9957095158079009, 'result_error_out_all': 0.99515382537317, 'result_error_in_mask': 0.9984436970317242, 'result_error_out_mask': 0.9986436460739183, 'result_false_positives': 0.38, 'result_false_negatives': 0.0, 'result_response_active': 6.670427909157307e-05, 'result_response_inactive': 3.7476947473842877e-06, 'result_auc': 0.9473684210526316}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 4, 'result_error_in_all': 0.9220089457860983, 'result_error_out_all': 0.9385660111562599, 'result_error_in_mask': 0.9221641821507952, 'result_error_out_mask': 0.9412341663148275, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.4236336663331727, 'result_response_inactive': 0.03629677749843518, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 5, 'result_error_in_all': 0.913999934648516, 'result_error_out_all': 0.9340240198171398, 'result_error_in_mask': 0.911529142381989, 'result_error_out_mask': 0.9329417966396435, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.4479983943613644, 'result_response_inactive': 0.028726849602428484, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 6, 'result_error_in_all': 0.9152765465688268, 'result_error_out_all': 0.9315967005221218, 'result_error_in_mask': 0.9164855760820593, 'result_error_out_mask': 0.9341992293659768, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.4551692718188745, 'result_response_inactive': 0.024916701169382733, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 7, 'result_error_in_all': 0.9149974704524831, 'result_error_out_all': 0.9203076728155624, 'result_error_in_mask': 0.9181274758253846, 'result_error_out_mask': 0.9242566656745973, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.449415680146227, 'result_response_inactive': 0.021614334939575056, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.9331628037946605, 'result_error_out_all': 1.02734638986685, 'result_error_in_mask': 0.969942750668847, 'result_error_out_mask': 1.0027801488140204, 'result_false_positives': 0.12, 'result_false_negatives': 0.28, 'result_response_active': -15.219178176637707, 'result_response_inactive': 10.262931193375325, 'result_auc': 0.43333333333333335}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.912847282805332, 'result_error_out_all': 0.9457225394530272, 'result_error_in_mask': 0.9218334634133233, 'result_error_out_mask': 0.9537499061496951, 'result_false_positives': 0.16, 'result_false_negatives': 0.08, 'result_response_active': 1.2125176835980889, 'result_response_inactive': -0.4502417234055582, 'result_auc': 0.76}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 2, 'result_error_in_all': 0.9440986982291968, 'result_error_out_all': 0.984254198650505, 'result_error_in_mask': 0.9734454308141808, 'result_error_out_mask': 0.9955482718685187, 'result_false_positives': 0.12, 'result_false_negatives': 0.32, 'result_response_active': -31.632934767390406, 'result_response_inactive': 30.19955875016799, 'result_auc': 0.31999999999999995}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 3, 'result_error_in_all': 0.9217871815133782, 'result_error_out_all': 0.9666290790662228, 'result_error_in_mask': 0.9328920403126121, 'result_error_out_mask': 0.990341973950958, 'result_false_positives': 0.24, 'result_false_negatives': 0.2, 'result_response_active': 0.07345733843519046, 'result_response_inactive': 0.3020729515778975, 'result_auc': 0.4933333333333333}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 4, 'result_error_in_all': 0.9290308556135913, 'result_error_out_all': 0.9798889641611612, 'result_error_in_mask': 0.9310513619938069, 'result_error_out_mask': 0.9593245562001975, 'result_false_positives': 0.56, 'result_false_negatives': 0.04, 'result_response_active': 0.7344401448969701, 'result_response_inactive': -0.18131841234388693, 'result_auc': 0.6599999999999999}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 5, 'result_error_in_all': 0.9253372024887774, 'result_error_out_all': 1.1184775998944536, 'result_error_in_mask': 0.9506468098762121, 'result_error_out_mask': 1.0059942692959818, 'result_false_positives': 0.16, 'result_false_negatives': 0.28, 'result_response_active': 3.19556537414563, 'result_response_inactive': -0.9336023402090924, 'result_auc': 0.6933333333333334}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 6, 'result_error_in_all': 0.9230880282337146, 'result_error_out_all': 1.0271871606461425, 'result_error_in_mask': 0.9309421256372645, 'result_error_out_mask': 1.003584685595203, 'result_false_positives': 0.4, 'result_false_negatives': 0.12, 'result_response_active': -1.5670537705859051, 'result_response_inactive': 1.5824808281982905, 'result_auc': 0.45333333333333337}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 7, 'result_error_in_all': 0.9226913734538509, 'result_error_out_all': 0.9537244206745569, 'result_error_in_mask': 0.9393088748550347, 'result_error_out_mask': 0.9829734713132179, 'result_false_positives': 0.2, 'result_false_negatives': 0.2, 'result_response_active': 0.7320403211731673, 'result_response_inactive': -0.3502874582637036, 'result_auc': 0.5066666666666666}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 0, 'result_error_in_all': 0.925805091752177, 'result_error_out_all': 0.9365424306406551, 'result_error_in_mask': 0.9242662575825226, 'result_error_out_mask': 0.9332237200865546, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.43616907780219893, 'result_response_inactive': 0.030591750198096856, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 1, 'result_error_in_all': 0.9108228932645279, 'result_error_out_all': 0.9315724299948752, 'result_error_in_mask': 0.9222886900791999, 'result_error_out_mask': 0.953782398711236, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.4646658450326354, 'result_response_inactive': 0.032159726417474555, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 2, 'result_error_in_all': 0.9364224955536067, 'result_error_out_all': 0.9333767778622777, 'result_error_in_mask': 0.9384276627765035, 'result_error_out_mask': 0.9421828991856033, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.3856467692460822, 'result_response_inactive': 0.020106474535483816, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 3, 'result_error_in_all': 0.9158074592159663, 'result_error_out_all': 0.9368000052540378, 'result_error_in_mask': 0.9149622919845538, 'result_error_out_mask': 0.9355651832562484, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5225605552080969, 'result_response_inactive': 0.02036315714774487, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 4, 'result_error_in_all': 0.9222890162267434, 'result_error_out_all': 0.9388516713437529, 'result_error_in_mask': 0.9221641821507952, 'result_error_out_mask': 0.9412341663148275, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_response_active': 0.40348379466036804, 'result_response_inactive': 0.04053759369524051, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 5, 'result_error_in_all': 0.9141523418394695, 'result_error_out_all': 0.9345425650275526, 'result_error_in_mask': 0.911529142381989, 'result_error_out_mask': 0.9329417966396435, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.41854330284064556, 'result_response_inactive': 0.03642884542140346, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 6, 'result_error_in_all': 0.9151820883937895, 'result_error_out_all': 0.9312392664567872, 'result_error_in_mask': 0.9164855760820593, 'result_error_out_mask': 0.9341992293659768, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.45329313744944005, 'result_response_inactive': 0.020994404019275145, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_ridgecv_bag', 'seed': 7, 'result_error_in_all': 0.9148637433711425, 'result_error_out_all': 0.919788329567216, 'result_error_in_mask': 0.9181274758253846, 'result_error_out_mask': 0.9242566656745973, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.4207797896947546, 'result_response_inactive': 0.026711793354888335, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9597530757960102, 'result_error_out_all': 0.9652355126000524, 'result_error_in_mask': 0.9596190682192578, 'result_error_out_mask': 0.9654214593801063, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5934978373633617, 'result_response_inactive': 0.011676602563045002, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.9513023095519582, 'result_error_out_all': 0.955532957010817, 'result_error_in_mask': 0.9504563831395808, 'result_error_out_mask': 0.9542506626854529, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5355489811566896, 'result_response_inactive': 0.014416753681475904, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.9686062375631199, 'result_error_out_all': 0.9682370918157539, 'result_error_in_mask': 0.9680567505005006, 'result_error_out_mask': 0.968052252554646, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5338596874273158, 'result_response_inactive': 0.00413621968280135, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.9566464836903991, 'result_error_out_all': 0.9675697821051806, 'result_error_in_mask': 0.956066428624764, 'result_error_out_mask': 0.9668911651329964, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6328291096977675, 'result_response_inactive': 0.008914498420973435, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 4, 'result_error_in_all': 0.9543415478130994, 'result_error_out_all': 0.9513313157688108, 'result_error_in_mask': 0.9585965479207378, 'result_error_out_mask': 0.9586343571180315, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.5715720752654831, 'result_response_inactive': 0.013211739912353563, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 5, 'result_error_in_all': 0.9544452585585818, 'result_error_out_all': 0.9610248300461477, 'result_error_in_mask': 0.953566255330684, 'result_error_out_mask': 0.9603435925483244, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5472019098643995, 'result_response_inactive': 0.015945567948885093, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 6, 'result_error_in_all': 0.956130045927592, 'result_error_out_all': 0.9607230914966319, 'result_error_in_mask': 0.9589010925150233, 'result_error_out_mask': 0.9630675264796102, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.5757712452076603, 'result_response_inactive': 0.007553163598071569, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 7, 'result_error_in_all': 0.9495225007385523, 'result_error_out_all': 0.9517666746947359, 'result_error_in_mask': 0.9474940161314158, 'result_error_out_mask': 0.9485056871946943, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5555612603658201, 'result_response_inactive': 0.010619445598469158, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 8, 'result_error_in_all': 0.9456128936513514, 'result_error_out_all': 0.9456755614352218, 'result_error_in_mask': 0.9452011653106817, 'result_error_out_mask': 0.9452909759645607, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6136747317585229, 'result_response_inactive': 0.005955080563090178, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 0, 'result_error_in_all': 0.9596943824096541, 'result_error_out_all': 0.9651417439509693, 'result_error_in_mask': 0.9596190682192578, 'result_error_out_mask': 0.9654214593801063, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6044035445676326, 'result_response_inactive': 0.01117247197228895, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 1, 'result_error_in_all': 0.9512610059185405, 'result_error_out_all': 0.9554823227996496, 'result_error_in_mask': 0.9504563831395808, 'result_error_out_mask': 0.9542506626854529, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5525544537168408, 'result_response_inactive': 0.01615640828845884, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 2, 'result_error_in_all': 0.9685282620615029, 'result_error_out_all': 0.9681872809384485, 'result_error_in_mask': 0.9680567505005006, 'result_error_out_mask': 0.968052252554646, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5876385568162588, 'result_response_inactive': 0.00286115913818313, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 3, 'result_error_in_all': 0.956484145443964, 'result_error_out_all': 0.9675498144506267, 'result_error_in_mask': 0.956066428624764, 'result_error_out_mask': 0.9668911651329964, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.6448494153085529, 'result_response_inactive': 0.004778839624407135, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 4, 'result_error_in_all': 0.954498223726647, 'result_error_out_all': 0.9516296852177192, 'result_error_in_mask': 0.9585965479207378, 'result_error_out_mask': 0.9586343571180315, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.5639832266089926, 'result_response_inactive': 0.013826673930258774, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 5, 'result_error_in_all': 0.954475581231983, 'result_error_out_all': 0.9611338071803116, 'result_error_in_mask': 0.953566255330684, 'result_error_out_mask': 0.9603435925483244, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_response_active': 0.5471820659789226, 'result_response_inactive': 0.016258288385230017, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 6, 'result_error_in_all': 0.9560447830283617, 'result_error_out_all': 0.9606355950790415, 'result_error_in_mask': 0.9589010925150233, 'result_error_out_mask': 0.9630675264796102, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_response_active': 0.5827245335030671, 'result_response_inactive': 0.006694693957362577, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankcv_bag', 'seed': 7, 'result_error_in_all': 0.9486655776763347, 'result_error_out_all': 0.9490647982165893, 'result_error_in_mask': 0.9694938612491277, 'result_error_out_mask': 0.9795574238164549, 'result_false_positives': 0.0, 'result_false_negatives': 0.12, 'result_response_active': 0.555008861316184, 'result_response_inactive': 0.013542245405046862, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 0, 'result_error_in_all': 0.9714318275045141, 'result_error_out_all': 1.0051077947067837, 'result_error_in_mask': 0.9847836789453166, 'result_error_out_mask': 0.9941079644442774, 'result_false_positives': 0.08, 'result_false_negatives': 0.12, 'result_response_active': -26.427763766653623, 'result_response_inactive': 4.378016207055593, 'result_auc': 0.44000000000000006}
{'n_samples': 1000, 'dim_x': 25, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRRTEST_ridgecv_rankmle_bag', 'seed': 1, 'result_error_in_all': 0.9591746962147135, 'result_error_out_all': 0.9715574207119483, 'result_error_in_mask': 0.9602459302702685, 'result_error_out_mask': 0.969093155964504, 'result_false_positives': 0.6, 'result_false_negatives': 0.0, 'result_response_active': 1.4660781564278083, 'result_response_inactive': -0.5296025084080489, 'result_auc': 0.74}
