
{'n_samples': 1000, 'dim_x': 100, 'dim_y': 100, 'snr': 0.1, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 1.0004228730390665, 'result_error_out_all': 1.000410428248799, 'result_error_in_mask': 1.0431968574096597, 'result_error_out_mask': 1.0623217853072322, 'result_false_positives': 0.36, 'result_false_negatives': 0.07, 'result_auc': 0.48108448928121056}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9670547060073774, 'result_error_out_all': 0.9827656633929918, 'result_error_in_mask': 0.958210717509063, 'result_error_out_mask': 0.9681182389016633, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.9789478324642832, 'result_error_out_all': 0.9844385854953905, 'result_error_in_mask': 0.979950567926771, 'result_error_out_mask': 0.9854207625114545, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 1.0284440639954524, 'result_error_out_all': 582.7055278133054, 'result_error_in_mask': 0.995210229271566, 'result_error_out_mask': 1.0025845827312179, 'result_false_positives': 0.08, 'result_false_negatives': 0.08, 'result_auc': 0.5555555555555555}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.9789478324642832, 'result_error_out_all': 0.9844385854953905, 'result_error_in_mask': 0.979950567926771, 'result_error_out_mask': 0.9854207625114545, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 0.9931248416573898, 'result_error_out_all': 0.9975933007387427, 'result_error_in_mask': 0.9936935477188975, 'result_error_out_mask': 0.996451577852322, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9591836734693878}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Ridge', 'seed': 0, 'result_error_in_all': 1.019748598353696, 'result_error_out_all': 1.189607491513876, 'result_error_in_mask': 0.989617994742422, 'result_error_out_mask': 1.000650354392189, 'result_false_positives': 0.18, 'result_false_negatives': 0.0, 'result_auc': 0.6785714285714286}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 0.5, 'nc': 5, 'nonlinear': 0, 'n_seeds': 10, 'model': 'RRR', 'seed': 0, 'result_error_in_all': 0.9851383227042255, 'result_error_out_all': 0.9928425420427192, 'result_error_in_mask': 0.9818939737260368, 'result_error_out_mask': 0.9865047764043748, 'result_false_positives': 0.0, 'result_false_negatives': 0.02, 'result_auc': 0.9891304347826088}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 0, 'result_error_in_all': 0.8298908692135278, 'result_error_out_all': 0.8583574242423875, 'result_error_in_mask': 0.8301664186864164, 'result_error_out_mask': 0.8588855848224735, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 1, 'result_error_in_all': 0.8474555001539965, 'result_error_out_all': 0.8631946759725483, 'result_error_in_mask': 0.8479234763008621, 'result_error_out_mask': 0.8641882965220391, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 2, 'result_error_in_all': 0.8409470389700989, 'result_error_out_all': 0.833378109362286, 'result_error_in_mask': 0.8410275648875789, 'result_error_out_mask': 0.8342990911252463, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 3, 'result_error_in_all': 0.8563014612657501, 'result_error_out_all': 0.8500066961724001, 'result_error_in_mask': 0.8565281187590713, 'result_error_out_mask': 0.8509350434775584, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 4, 'result_error_in_all': 0.8460695209125527, 'result_error_out_all': 0.8596263491364711, 'result_error_in_mask': 0.8465177615652043, 'result_error_out_mask': 0.8603800638470508, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 5, 'result_error_in_all': 0.819715067700439, 'result_error_out_all': 0.8499956196838219, 'result_error_in_mask': 0.8201281585964807, 'result_error_out_mask': 0.8507173398965042, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 6, 'result_error_in_all': 0.8592985140302828, 'result_error_out_all': 0.8126134915693549, 'result_error_in_mask': 0.8597201054259497, 'result_error_out_mask': 0.8138921532323997, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 7, 'result_error_in_all': 0.830154860079075, 'result_error_out_all': 0.8327265326254131, 'result_error_in_mask': 0.8304922830303003, 'result_error_out_mask': 0.8330636190796139, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 8, 'result_error_in_all': 0.8544061854796043, 'result_error_out_all': 0.8689109907445514, 'result_error_in_mask': 0.8543401732846049, 'result_error_out_mask': 0.8695978633681244, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'JRR', 'seed': 9, 'result_error_in_all': 0.842114835306479, 'result_error_out_all': 0.851600390707593, 'result_error_in_mask': 0.8425244593831638, 'result_error_out_mask': 0.8521241788016273, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 0, 'result_error_in_all': 0.9122313746365562, 'result_error_out_all': 0.9362290504681317, 'result_error_in_mask': 0.9198104116175584, 'result_error_out_mask': 0.9446667365089659, 'result_false_positives': 0.0, 'result_false_negatives': 0.12, 'result_auc': 0.9347826086956521}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 1, 'result_error_in_all': 0.9336137440463892, 'result_error_out_all': 0.9480054345760136, 'result_error_in_mask': 0.8976694256509236, 'result_error_out_mask': 0.9196350032028895, 'result_false_positives': 0.02, 'result_false_negatives': 0.08, 'result_auc': 0.882059800664452}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 2, 'result_error_in_all': 0.9119358184072651, 'result_error_out_all': 0.917147689626534, 'result_error_in_mask': 0.9332349667731057, 'result_error_out_mask': 0.937526507810232, 'result_false_positives': 0.0, 'result_false_negatives': 0.14, 'result_auc': 0.925531914893617}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 3, 'result_error_in_all': 0.9365715205122795, 'result_error_out_all': 0.9490659799348805, 'result_error_in_mask': 0.9023858953587172, 'result_error_out_mask': 0.9175384397437616, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9545454545454545}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 4, 'result_error_in_all': 0.9269421927570947, 'result_error_out_all': 0.9395997887592267, 'result_error_in_mask': 0.8984639334751499, 'result_error_out_mask': 0.9199452096191711, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9545454545454545}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 5, 'result_error_in_all': 0.8838141357978923, 'result_error_out_all': 0.9141787856170003, 'result_error_in_mask': 0.8605070477674337, 'result_error_out_mask': 0.9147394967328101, 'result_false_positives': 0.0, 'result_false_negatives': 0.08, 'result_auc': 0.9545454545454545}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 6, 'result_error_in_all': 0.9426715611813785, 'result_error_out_all': 0.9444007587671114, 'result_error_in_mask': 0.9267299694645716, 'result_error_out_mask': 0.934253628480357, 'result_false_positives': 0.0, 'result_false_negatives': 0.12, 'result_auc': 0.9347826086956521}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 7, 'result_error_in_all': 0.912819072486983, 'result_error_out_all': 0.9292471501025998, 'result_error_in_mask': 0.904703278927042, 'result_error_out_mask': 0.9172039823119816, 'result_false_positives': 0.0, 'result_false_negatives': 0.1, 'result_auc': 0.9444444444444444}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 8, 'result_error_in_all': 0.9410485734941159, 'result_error_out_all': 0.9597529823185471, 'result_error_in_mask': 0.9619717253395079, 'result_error_out_mask': 0.9742935918196423, 'result_false_positives': 0.0, 'result_false_negatives': 0.16, 'result_auc': 0.9166666666666667}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Lasso', 'seed': 9, 'result_error_in_all': 0.9293412932674175, 'result_error_out_all': 0.9443455065683866, 'result_error_in_mask': 0.9343726718324964, 'result_error_out_mask': 0.9548413225860467, 'result_false_positives': 0.0, 'result_false_negatives': 0.14, 'result_auc': 0.925531914893617}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 0, 'result_error_in_all': 0.8663263104490057, 'result_error_out_all': 504.4134882857287, 'result_error_in_mask': 0.963335666310691, 'result_error_out_mask': 1.0154107130793835, 'result_false_positives': 0.08, 'result_false_negatives': 0.18, 'result_auc': 0.5}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 1, 'result_error_in_all': 0.8840479187056203, 'result_error_out_all': 8.415154800646139, 'result_error_in_mask': 0.9349878801998943, 'result_error_out_mask': 0.9822818545817249, 'result_false_positives': 0.14, 'result_false_negatives': 0.14, 'result_auc': 0.5625}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 2, 'result_error_in_all': 0.8755327439448232, 'result_error_out_all': 4.69073669779131, 'result_error_in_mask': 0.9322181882739016, 'result_error_out_mask': 1.0060431857509726, 'result_false_positives': 0.2, 'result_false_negatives': 0.14, 'result_auc': 0.5207900207900208}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 3, 'result_error_in_all': 0.89101970939848, 'result_error_out_all': 7.057094786804377, 'result_error_in_mask': 0.9598605290179226, 'result_error_out_mask': 1.02588088655941, 'result_false_positives': 0.14, 'result_false_negatives': 0.16, 'result_auc': 0.5135501355013551}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 4, 'result_error_in_all': 0.8817502240686608, 'result_error_out_all': 56.99181783965888, 'result_error_in_mask': 0.9611830892054815, 'result_error_out_mask': 1.0331359010556311, 'result_false_positives': 0.12, 'result_false_negatives': 0.18, 'result_auc': 0.4667774086378737}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 5, 'result_error_in_all': 0.8520013362839108, 'result_error_out_all': 106.4349741310222, 'result_error_in_mask': 0.954497696692343, 'result_error_out_mask': 1.0530100279607668, 'result_false_positives': 0.14, 'result_false_negatives': 0.18, 'result_auc': 0.45535714285714285}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 6, 'result_error_in_all': 0.8962943586138069, 'result_error_out_all': 713.7699997330467, 'result_error_in_mask': 0.9897452891923688, 'result_error_out_mask': 1.027045020050168, 'result_false_positives': 0.06, 'result_false_negatives': 0.2, 'result_auc': 0.39361702127659576}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 7, 'result_error_in_all': 0.8674173004281447, 'result_error_out_all': 2.067569220257389, 'result_error_in_mask': 0.8580385802262919, 'result_error_out_mask': 0.9589282846044971, 'result_false_positives': 0.36, 'result_false_negatives': 0.02, 'result_auc': 0.644927536231884}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 8, 'result_error_in_all': 0.8884141267281186, 'result_error_out_all': 3.201866998611888, 'result_error_in_mask': 0.915663299004641, 'result_error_out_mask': 1.016552059313637, 'result_false_positives': 0.22, 'result_false_negatives': 0.1, 'result_auc': 0.582720588235294}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'OLS', 'seed': 9, 'result_error_in_all': 0.880628131140272, 'result_error_out_all': 4.567836949440262, 'result_error_in_mask': 0.9582013253806485, 'result_error_out_mask': 1.0092832383778116, 'result_false_positives': 0.04, 'result_false_negatives': 0.16, 'result_auc': 0.6630434782608695}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 0, 'result_error_in_all': 0.8298908692135278, 'result_error_out_all': 0.8583574242423875, 'result_error_in_mask': 0.8301664186864164, 'result_error_out_mask': 0.8588855848224735, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 1, 'result_error_in_all': 0.8474555001539965, 'result_error_out_all': 0.8631946759725483, 'result_error_in_mask': 0.8479234763008621, 'result_error_out_mask': 0.8641882965220391, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 2, 'result_error_in_all': 0.8409470389700989, 'result_error_out_all': 0.833378109362286, 'result_error_in_mask': 0.8410275648875789, 'result_error_out_mask': 0.8342990911252463, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 3, 'result_error_in_all': 0.8563014612657501, 'result_error_out_all': 0.8500066961724001, 'result_error_in_mask': 0.8565281187590713, 'result_error_out_mask': 0.8509350434775584, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 4, 'result_error_in_all': 0.8460695209125527, 'result_error_out_all': 0.8596263491364711, 'result_error_in_mask': 0.8465177615652043, 'result_error_out_mask': 0.8603800638470508, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 5, 'result_error_in_all': 0.819715067700439, 'result_error_out_all': 0.8499956196838219, 'result_error_in_mask': 0.8201281585964807, 'result_error_out_mask': 0.8507173398965042, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 6, 'result_error_in_all': 0.8592985140302828, 'result_error_out_all': 0.8126134915693549, 'result_error_in_mask': 0.8597201054259497, 'result_error_out_mask': 0.8138921532323997, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 7, 'result_error_in_all': 0.830154860079075, 'result_error_out_all': 0.8327265326254131, 'result_error_in_mask': 0.8304922830303003, 'result_error_out_mask': 0.8330636190796139, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 8, 'result_error_in_all': 0.8544061854796043, 'result_error_out_all': 0.8689109907445514, 'result_error_in_mask': 0.8543401732846049, 'result_error_out_mask': 0.8695978633681244, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'Oracle', 'seed': 9, 'result_error_in_all': 0.842114835306479, 'result_error_out_all': 0.851600390707593, 'result_error_in_mask': 0.8425244593831638, 'result_error_out_mask': 0.8521241788016273, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 0, 'result_error_in_all': 0.8537197004900697, 'result_error_out_all': 0.9149260655774761, 'result_error_in_mask': 0.8301664186864164, 'result_error_out_mask': 0.8588855848224735, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 1, 'result_error_in_all': 0.8704131284905662, 'result_error_out_all': 0.9223630280676665, 'result_error_in_mask': 0.8479234763008621, 'result_error_out_mask': 0.8641882965220391, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 2, 'result_error_in_all': 0.866010115775572, 'result_error_out_all': 0.9020461941746539, 'result_error_in_mask': 0.8545314444845874, 'result_error_out_mask': 0.8602086732226049, 'result_false_positives': 0.0, 'result_false_negatives': 0.04, 'result_auc': 0.9761904761904762}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 3, 'result_error_in_all': 0.8797130280592127, 'result_error_out_all': 0.9127228004027237, 'result_error_in_mask': 0.8565281187590713, 'result_error_out_mask': 0.8509350434775584, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
{'n_samples': 1000, 'dim_x': 50, 'dim_y': 50, 'snr': 1.0, 'nc': 10, 'nonlinear': 0, 'n_seeds': 10, 'model': 'PLS', 'seed': 4, 'result_error_in_all': 0.8670821018344608, 'result_error_out_all': 0.9110727604846051, 'result_error_in_mask': 0.8465177615652043, 'result_error_out_mask': 0.8603800638470508, 'result_false_positives': 0.0, 'result_false_negatives': 0.0, 'result_auc': 1.0}
